id;name;country_id;country_code;state_code;latitude;longitude
3181;Doha;179;QA;DA;25.2854473;51.5310398
3180;Madinat ash Shamal;179;QA;MS;26.1182743;51.2157265
3184;Umm Salal Municipality;179;QA;US;25.4875242;51.396568
4724;Alba;181;RO;AB;44.7009153;8.0356911
4739;Arad County;181;RO;AR;46.2283651;21.6597819
4722;Arges;181;RO;AG;45.0722527;24.8142726
4744;Bacău County;181;RO;BC;46.3258184;26.662378
4723;Bihor County;181;RO;BH;47.0157516;22.172266
4733;Bistrița-Năsăud County;181;RO;BN;47.2486107;24.5322814
4740;Botoșani County;181;RO;BT;47.8924042;26.7591781
4736;Braila;181;RO;BR;45.2652463;27.9594714
4759;Brașov County;181;RO;BV;45.7781844;25.22258
4730;Bucharest;181;RO;B;44.4267674;26.1025384
4756;Buzău County;181;RO;BZ;45.3350912;26.7107578
4732;Călărași County;181;RO;CL;44.3658715;26.7548607
4753;Caraș-Severin County;181;RO;CS;45.1139646;22.0740993
4734;Cluj County;181;RO;CJ;46.7941797;23.6121492
4737;Constanța County;181;RO;CT;44.212987;28.2550055
4754;Covasna County;181;RO;CV;45.9426347;25.8918984
4745;Dâmbovița County;181;RO;DB;44.9289893;25.425385
4742;Dolj County;181;RO;DJ;44.1623022;23.6325054
4747;Galați County;181;RO;GL;45.7800569;27.8251576
4726;Giurgiu County;181;RO;GR;43.9037076;25.9699265
4750;Gorj County;181;RO;GJ;44.9485595;23.2427079
4749;Harghita County;181;RO;HR;46.4928507;25.6456696
4721;Hunedoara County;181;RO;HD;45.793638;22.9975993
4743;Ialomița County;181;RO;IL;44.603133;27.3789914
4735;Iași County;181;RO;IS;47.2679653;27.2185662
4725;Ilfov County;181;RO;IF;44.535548;26.2324886
4760;Maramureș County;181;RO;MM;46.5569904;24.6723215
4751;Mehedinți County;181;RO;MH;44.5515053;22.9044157
4915;Mureș County;181;RO;MS;46.5569904;24.6723215
4731;Neamț County;181;RO;NT;46.9758685;26.3818764
4738;Olt County;181;RO;OT;44.200797;24.5022981
4729;Prahova County;181;RO;PH;45.0891906;26.0829313
4741;Sălaj County;181;RO;SJ;47.2090813;23.2121901
4746;Satu Mare County;181;RO;SM;47.7668905;22.9241377
4755;Sibiu County;181;RO;SB;45.9269106;24.2254807
4720;Suceava County;181;RO;SV;47.5505548;25.741062
4728;Teleorman County;181;RO;TR;44.0160491;25.2986628
4748;Timiș County;181;RO;TM;45.8138902;21.3331055
4727;Tulcea County;181;RO;TL;45.0450565;29.0324912
4757;Vâlcea County;181;RO;VL;45.0798051;24.0835283
4752;Vaslui County;181;RO;VS;46.4631059;27.7398031
4758;Vrancea County;181;RO;VN;45.8134876;27.0657531
1911;Altai Krai;182;RU;ALT;51.7936298;82.6758596
1876;Altai Republic;182;RU;AL;50.6181924;86.2199308
1858;Amur Oblast;182;RU;AMU;54.6035065;127.4801721
1849;Arkhangelsk;182;RU;ARK;64.5458549;40.5505769
1866;Astrakhan Oblast;182;RU;AST;46.1321166;48.0610115
1903;Belgorod Oblast;182;RU;BEL;50.7106926;37.7533377
1867;Bryansk Oblast;182;RU;BRY;53.0408599;33.26909
1893;Chechen Republic;182;RU;CE;43.4023301;45.7187468
1845;Chelyabinsk Oblast;182;RU;CHE;54.4319422;60.8788963
1859;Chukotka Autonomous Okrug;182;RU;CHU;65.6298355;171.6952159
1914;Chuvash Republic;182;RU;CU;55.5595992;46.9283535
1880;Irkutsk;182;RU;IRK;52.2854834;104.2890222
1864;Ivanovo Oblast;182;RU;IVA;57.1056854;41.4830084
1835;Jewish Autonomous Oblast;182;RU;YEV;48.4808147;131.7657367
1892;Kabardino-Balkar Republic;182;RU;KB;43.3932469;43.5628498
1902;Kaliningrad;182;RU;KGD;54.7104264;20.4522144
1844;Kaluga Oblast;182;RU;KLU;54.3872666;35.1889094
1865;Kamchatka Krai;182;RU;KAM;61.4343981;166.7884131
1869;Karachay-Cherkess Republic;182;RU;KC;43.8845143;41.7303939
1897;Kemerovo Oblast;182;RU;KEM;54.7574648;87.4055288
1873;Khabarovsk Krai;182;RU;KHA;50.5888431;135.0
1838;Khanty-Mansi Autonomous Okrug;182;RU;KHM;62.2287062;70.6410057
1890;Kirov Oblast;182;RU;KIR;58.4198529;50.2097248
1899;Komi Republic;182;RU;KO;63.8630539;54.831269
1910;Kostroma Oblast;182;RU;KOS;58.5501069;43.9541102
1891;Krasnodar Krai;182;RU;KDA;45.6415289;39.7055977
1840;Krasnoyarsk Krai;182;RU;KYA;64.2479758;95.1104176
1915;Kurgan Oblast;182;RU;KGN;55.4481548;65.1180975
1855;Kursk Oblast;182;RU;KRS;51.7634026;35.3811812
1896;Leningrad Oblast;182;RU;LEN;60.0793208;31.8926645
1889;Lipetsk Oblast;182;RU;LIP;52.5264702;39.2032269
1839;Magadan Oblast;182;RU;MAG;62.6643417;153.914991
1870;Mari El Republic;182;RU;ME;56.438457;47.9607758
1901;Moscow;182;RU;MOW;55.755826;37.6172999
1882;Moscow Oblast;182;RU;MOS;55.340396;38.2917651
1843;Murmansk Oblast;182;RU;MUR;67.8442674;35.0884102
1836;Nenets Autonomous Okrug;182;RU;NEN;67.6078337;57.6338331
1857;Nizhny Novgorod Oblast;182;RU;NIZ;55.7995159;44.0296769
1834;Novgorod Oblast;182;RU;NGR;58.2427552;32.566519
1888;Novosibirsk;182;RU;NVS;54.9832693;82.8963831
1846;Omsk Oblast;182;RU;OMS;55.0554669;73.3167342
1886;Orenburg Oblast;182;RU;ORE;51.7634026;54.6188188
1908;Oryol Oblast;182;RU;ORL;52.7856414;36.9242344
1909;Penza Oblast;182;RU;PNZ;53.1412105;44.0940048
1871;Perm Krai;182;RU;PER;58.8231929;56.5872481
1833;Primorsky Krai;182;RU;PRI;45.0525641;135.0
1863;Pskov Oblast;182;RU;PSK;56.7708599;29.094009
1852;Republic of Adygea;182;RU;AD;44.8229155;40.1754463
1854;Republic of Bashkortostan;182;RU;BA;54.2312172;56.1645257
1842;Republic of Buryatia;182;RU;BU;54.8331146;112.406053
1850;Republic of Dagestan;182;RU;DA;42.1431886;47.0949799
1884;Republic of Ingushetia;182;RU;IN;43.4051698;44.8202999
1883;Republic of Kalmykia;182;RU;KL;46.1867176;45.0
1841;Republic of Karelia;182;RU;KR;63.1558702;32.9905552
1877;Republic of Khakassia;182;RU;KK;53.0452281;90.3982145
1898;Republic of Mordovia;182;RU;MO;54.2369441;44.068397
1853;Republic of North Ossetia-Alania;182;RU;SE;43.0451302;44.2870972
1861;Republic of Tatarstan;182;RU;TA;55.1802364;50.7263945
1837;Rostov Oblast;182;RU;ROS;47.6853247;41.8258952
1905;Ryazan Oblast;182;RU;RYA;54.3875964;41.2595661
1879;Saint Petersburg;182;RU;SPE;59.9310584;30.3609096
1848;Sakha Republic;182;RU;SA;66.7613451;124.123753
1875;Sakhalin;182;RU;SAK;50.6909848;142.9505689
1862;Samara Oblast;182;RU;SAM;53.4183839;50.4725528
1887;Saratov Oblast;182;RU;SAR;51.8369263;46.7539397
1912;Sevastopol;182;RU;UA-40;44.61665;33.5253671
1885;Smolensk Oblast;182;RU;SMO;54.9882994;32.6677378
1868;Stavropol Krai;182;RU;STA;44.6680993;43.520214
1894;Sverdlovsk;182;RU;SVE;56.8430993;60.6454086
1878;Tambov Oblast;182;RU;TAM;52.6416589;41.4216451
1872;Tomsk Oblast;182;RU;TOM;58.8969882;82.67655
1895;Tula Oblast;182;RU;TUL;54.163768;37.5649507
1900;Tuva Republic;182;RU;TY;51.8872669;95.6260172
1860;Tver Oblast;182;RU;TVE;57.0021654;33.9853142
1907;Tyumen Oblast;182;RU;TYU;56.9634387;66.948278
1913;Udmurt Republic;182;RU;UD;57.0670218;53.0277948
1856;Ulyanovsk Oblast;182;RU;ULY;53.9793357;47.7762425
1881;Vladimir Oblast;182;RU;VLA;56.1553465;40.5926685
4916;Volgograd Oblast;182;RU;VGG;49.2587393;39.8154463
1874;Vologda Oblast;182;RU;VLG;59.8706711;40.6555411
1906;Voronezh Oblast;182;RU;VOR;50.8589713;39.8644374
1847;Yamalo-Nenets Autonomous Okrug;182;RU;YAN;66.0653057;76.9345193
1851;Yaroslavl Oblast;182;RU;YAR;57.8991523;38.8388633
1904;Zabaykalsky Krai;182;RU;ZAB;53.0928771;116.9676561
261;Eastern Province;183;RW;02;0;0
262;Kigali district;183;RW;01;-1.9440727;30.0618851
263;Northern Province;183;RW;03;0;0
259;Southern Province;183;RW;05;0;0
260;Western Province;183;RW;04;0;0
3833;Christ Church Nichola Town Parish;185;KN;01;17.3604812;-62.7617837
3832;Nevis;185;KN;N;17.1553558;-62.5796026
3836;Saint Anne Sandy Point Parish;185;KN;02;17.3725333;-62.8441133
3837;Saint George Gingerland Parish;185;KN;04;17.1257759;-62.5619811
3835;Saint James Windward Parish;185;KN;05;17.1769633;-62.5796026
3845;Saint John Capisterre Parish;185;KN;06;17.3810341;-62.7911833
3840;Saint John Figtree Parish;185;KN;07;17.1155748;-62.6031004
3841;Saint Kitts;185;KN;K;17.3433796;-62.7559043
3844;Saint Mary Cayon Parish;185;KN;08;17.3462071;-62.7382671
3834;Saint Paul Capisterre Parish;185;KN;09;17.4016683;-62.8257332
3838;Saint Paul Charlestown Parish;185;KN;10;17.1346297;-62.6133816
3831;Saint Peter Basseterre Parish;185;KN;11;17.3102911;-62.7147533
3839;Saint Thomas Lowland Parish;185;KN;12;17.1650513;-62.6089753
3842;Saint Thomas Middle Island Parish;185;KN;13;17.3348813;-62.8088251
3843;Trinity Palmetto Point Parish;185;KN;15;17.3063519;-62.7617837
3757;Anse la Raye Quarter;186;LC;01;13.9459424;-61.0369468
3761;Canaries;186;LC;12;28.2915637;-16.6291304
3758;Castries Quarter;186;LC;02;14.0101094;-60.9874687
3760;Choiseul Quarter;186;LC;03;13.7750154;-61.048591
3767;Dauphin Quarter;186;LC;04;14.0103396;-60.9190988
3756;Dennery Quarter;186;LC;05;13.9267393;-60.9190988
3766;Gros Islet Quarter;186;LC;06;14.0843578;-60.9452794
3759;Laborie Quarter;186;LC;07;13.7522783;-60.9932889
3762;Micoud Quarter;186;LC;08;13.8211871;-60.9001934
3765;Praslin Quarter;186;LC;09;13.8752392;-60.8994663
3764;Soufrière Quarter;186;LC;10;13.8570986;-61.0573248
3763;Vieux Fort Quarter;186;LC;11;13.720608;-60.9496433
3389;Charlotte Parish;188;VC;01;13.2175451;-61.1636244
3388;Grenadines Parish;188;VC;06;13.0122965;-61.2277301
3386;Saint Andrew Parish;188;VC;02;43.0242999;-81.2025
3387;Saint David Parish;188;VC;03;43.8523095;-79.5236654
3384;Saint George Parish;188;VC;04;42.957609;-81.326705
3385;Saint Patrick Parish;188;VC;05;39.7509186;-94.8450556
4763;A'ana;191;WS;AA;-13.898418;-171.9752995
4761;Aiga-i-le-Tai;191;WS;AL;-13.8513791;-172.0325401
4765;Atua;191;WS;AT;-13.9787053;-171.6254283
4764;Fa'asaleleaga;191;WS;FA;-13.6307638;-172.2365981
4769;Gaga'emauga;191;WS;GE;-13.5428666;-172.366887
4771;Gaga'ifomauga;191;WS;GI;-13.5468007;-172.4969331
4767;Palauli;191;WS;PA;-13.7294579;-172.4536115
4762;Satupa'itea;191;WS;SA;-13.6538214;-172.6159271
4770;Tuamasaga;191;WS;TU;-13.9163592;-171.8224362
4768;Va'a-o-Fonoti;191;WS;VF;-13.9470903;-171.5431872
4766;Vaisigano;191;WS;VS;-13.5413827;-172.7023383
59;Acquaviva;192;SM;01;41.8671597;14.7469479
61;Borgo Maggiore;192;SM;06;43.9574882;12.4552546
60;Chiesanuova;192;SM;02;45.4226172;7.6503854
64;Domagnano;192;SM;03;43.9501929;12.4681537
62;Faetano;192;SM;04;43.9348967;12.4896554
66;Fiorentino;192;SM;05;43.9078337;12.4581209
63;Montegiardino;192;SM;08;43.9052999;12.4810542
58;San Marino;192;SM;07;43.94236;12.457777
65;Serravalle;192;SM;09;44.7232084;8.8574005
270;Príncipe Province;193;ST;P;1.6139381;7.4056928
271;São Tomé Province;193;ST;S;0.3301924;6.733343
2853;'Asir Region;194;SA;14;19.0969062;42.8637875
2859;Al Bahah Region;194;SA;11;20.2722739;41.441251
2857;Al Jawf Region;194;SA;12;29.887356;39.3206241
2851;Al Madinah Region;194;SA;03;24.8403977;39.3206241
2861;Al-Qassim Region;194;SA;05;26.207826;43.483738
2856;Eastern Province;194;SA;04;0;0
2855;Ha'il Region;194;SA;06;27.7076143;41.9196471
2858;Jizan Region;194;SA;09;17.1738176;42.7076107
2850;Makkah Region;194;SA;02;21.5235584;41.9196471
2860;Najran Region;194;SA;10;18.3514664;45.6007108
2854;Northern Borders Region;194;SA;08;30.0799162;42.8637875
2849;Riyadh Region;194;SA;01;22.7554385;46.2091547
2852;Tabuk Region;194;SA;07;28.2453335;37.6386622
473;Dakar;195;SN;DK;14.716677;-17.4676861
480;Diourbel Region;195;SN;DB;14.7283085;-16.2522143
479;Fatick;195;SN;FK;14.3390167;-16.4111425
475;Kaffrine;195;SN;KA;14.105202;-15.5415755
483;Kaolack;195;SN;KL;14.1652083;-16.0757749
481;Kédougou;195;SN;KE;12.5604607;-12.1747077
474;Kolda;195;SN;KD;12.9107495;-14.9505671
485;Louga;195;SN;LG;15.6141768;-16.22868
476;Matam;195;SN;MT;15.6600225;-13.2576906
477;Saint-Louis;195;SN;SL;38.6270025;-90.1994042
482;Sédhiou;195;SN;SE;12.704604;-15.5562304
486;Tambacounda Region;195;SN;TC;13.5619011;-13.1740348
484;Thiès Region;195;SN;TH;14.7910052;-16.9358604
478;Ziguinchor;195;SN;ZG;12.5641479;-16.2639825
3728;Belgrade;196;RS;00;44.786568;20.4489216
3717;Bor District;196;RS;14;44.0698918;22.0985086
3732;Braničevo District;196;RS;11;44.6982246;21.5446775
3716;Central Banat District;196;RS;02;45.4788485;20.6082522
3715;Jablanica District;196;RS;23;42.948156;21.8129321
3724;Kolubara District;196;RS;09;44.3509811;20.0004305
3719;Mačva District;196;RS;08;44.5925314;19.5082246
3727;Moravica District;196;RS;17;43.84147;20.2904987
3722;Nišava District;196;RS;20;43.3738902;21.9322331
3714;North Bačka District;196;RS;01;45.9803394;19.5907001
3736;North Banat District;196;RS;03;45.906839;19.9993417
3721;Pčinja District;196;RS;24;42.5836362;22.1430215
3712;Pirot District;196;RS;22;43.0874036;22.5983044
3741;Podunavlje District;196;RS;10;44.4729156;20.9901426
3737;Pomoravlje District;196;RS;13;43.9591379;21.271353
3720;Rasina District;196;RS;19;43.5263525;21.1588178
3725;Raška District;196;RS;18;43.3373461;20.5734005
3711;South Bačka District;196;RS;06;45.4890344;19.6976187
3713;South Banat District;196;RS;04;45.0027457;21.0542509
3740;Srem District;196;RS;07;45.0029171;19.8013773
3734;Šumadija District;196;RS;12;44.2050678;20.7856565
3718;Toplica District;196;RS;21;43.1906592;21.3407762
3733;Vojvodina;196;RS;VO;45.2608651;19.8319338
3726;West Bačka District;196;RS;05;45.7355385;19.1897364
3731;Zaječar District;196;RS;15;43.9015048;22.2738011
3729;Zlatibor District;196;RS;16;43.645417;19.7101455
513;Anse Boileau;197;SC;02;-4.7047268;55.4859363
502;Anse Royale;197;SC;05;-4.7407988;55.5081012
506;Anse-aux-Pins;197;SC;01;-4.6900443;55.5150289
508;Au Cap;197;SC;04;-4.7059723;55.5081012
497;Baie Lazare;197;SC;06;-4.7482525;55.4859363
514;Baie Sainte Anne;197;SC;07;47.05259;-64.9524579
512;Beau Vallon;197;SC;08;-4.6210967;55.4277802
515;Bel Air;197;SC;09;34.1002455;-118.459463
505;Bel Ombre;197;SC;10;-20.5010095;57.4259624
517;Cascade;197;SC;11;44.5162821;-116.0417983
503;Glacis;197;SC;12;47.1157303;-70.3028183
500;Grand'Anse Mahé;197;SC;13;-4.677392;55.463777
504;Grand'Anse Praslin;197;SC;14;-4.3176219;55.7078363
495;La Digue;197;SC;15;49.7666922;-97.1546629
516;La Rivière Anglaise;197;SC;16;-4.610615;55.4540841
499;Les Mamelles;197;SC;24;38.8250505;-90.4834517
494;Mont Buxton;197;SC;17;-4.6166667;55.4457768
498;Mont Fleuri;197;SC;18;-4.6356543;55.4554688
511;Plaisance;197;SC;19;45.607095;-75.1142745
510;Pointe La Rue;197;SC;20;-4.680489;55.5191857
507;Port Glaud;197;SC;21;-4.6488523;55.4194753
501;Roche Caiman;197;SC;25;-4.6396028;55.4679315
496;Saint Louis;197;SC;22;38.6270025;-90.1994042
509;Takamaka;197;SC;23;37.9645917;-1.2217727
914;Eastern Province;198;SL;E;0;0
911;Northern Province;198;SL;N;0;0
912;Southern Province;198;SL;S;0;0
913;Western Area;198;SL;W;40.2545969;-80.2455444
4651;Central Singapore Community Development Council;199;SG;01;1.289514;103.8143879
4649;North East Community Development Council;199;SG;02;45.0118113;-93.2468107
4653;North West Community Development Council;199;SG;03;39.107093;-94.457336
4650;South East Community Development Council;199;SG;04;39.286307;-76.5691237
4652;South West Community Development Council;199;SG;05;39.925691;-75.231058
4352;Banská Bystrica Region;200;SK;BC;48.5312499;19.382874
4356;Bratislava Region;200;SK;BL;48.3118304;17.1973299
4353;Košice Region;200;SK;KI;48.6375737;21.0834225
4357;Nitra Region;200;SK;NI;48.0143765;18.5416504
4354;Prešov Region;200;SK;PV;49.1716773;21.3742001
4358;Trenčín Region;200;SK;TC;48.8086758;18.2324026
4355;Trnava Region;200;SK;TA;48.3943898;17.7216205
4359;Žilina Region;200;SK;ZI;49.2031435;19.3645733
4183;Ajdovščina Municipality;201;SI;001;45.8870776;13.9042818
4326;Ankaran Municipality;201;SI;213;45.578451;13.7369174
4301;Beltinci Municipality;201;SI;002;46.6079153;16.2365127
4166;Benedikt Municipality;201;SI;148;46.6155841;15.8957281
4179;Bistrica ob Sotli Municipality;201;SI;149;46.0565579;15.6625947
4202;Bled Municipality;201;SI;003;46.3683266;14.1145798
4278;Bloke Municipality;201;SI;150;45.7728141;14.5063459
4282;Bohinj Municipality;201;SI;004;46.3005652;13.9427195
4200;Borovnica Municipality;201;SI;005;45.9044525;14.3824189
4181;Bovec Municipality;201;SI;006;46.3380495;13.5524174
4141;Braslovče Municipality;201;SI;151;46.2836192;15.041832
4240;Brda Municipality;201;SI;007;45.9975652;13.5270474
4215;Brežice Municipality;201;SI;009;45.9041096;15.5943639
4165;Brezovica Municipality;201;SI;008;45.9559351;14.4349952
4147;Cankova Municipality;201;SI;152;46.718237;16.0197222
4310;Cerklje na Gorenjskem Municipality;201;SI;012;46.2517054;14.4857979
4162;Cerknica Municipality;201;SI;013;45.7966255;14.392177
4178;Cerkno Municipality;201;SI;014;46.1288414;13.9894027
4176;Cerkvenjak Municipality;201;SI;153;46.5670711;15.9429753
4191;City Municipality of Celje;201;SI;011;46.2397495;15.2677063
4236;City Municipality of Novo Mesto;201;SI;085;45.8010824;15.1710089
4151;Črenšovci Municipality;201;SI;015;46.5720029;16.2877346
4232;Črna na Koroškem Municipality;201;SI;016;46.4704529;14.8499998
4291;Črnomelj Municipality;201;SI;017;45.5361225;15.1944143
4304;Destrnik Municipality;201;SI;018;46.4922368;15.8777956
4167;Divača Municipality;201;SI;019;45.6806069;13.9720312
4295;Dobje Municipality;201;SI;154;46.1370037;15.394129
4216;Dobrepolje Municipality;201;SI;020;45.8524951;14.7083109
4252;Dobrna Municipality;201;SI;155;46.3356141;15.2259732
4308;Dobrova–Polhov Gradec Municipality;201;SI;021;46.0648896;14.3168195
4189;Dobrovnik Municipality;201;SI;156;46.6538662;16.3506594
4173;Dol pri Ljubljani Municipality;201;SI;022;46.0884386;14.6424792
4281;Dolenjske Toplice Municipality;201;SI;157;45.7345711;15.0129493
4159;Domžale Municipality;201;SI;023;46.1438269;14.6375279
4290;Dornava Municipality;201;SI;024;46.4443513;15.9889159
4345;Dravograd Municipality;201;SI;025;46.589219;15.0246021
4213;Duplek Municipality;201;SI;026;46.5010016;15.7546307
4293;Gorenja Vas–Poljane Municipality;201;SI;027;46.1116582;14.1149348
4210;Gorišnica Municipality;201;SI;028;46.4120271;16.0133089
4284;Gorje Municipality;201;SI;207;46.3802458;14.0685339
4343;Gornja Radgona Municipality;201;SI;029;46.6767099;15.9910847
4339;Gornji Grad Municipality;201;SI;030;46.2961712;14.8062347
4271;Gornji Petrovci Municipality;201;SI;031;46.8037128;16.2191379
4217;Grad Municipality;201;SI;158;46.808732;16.109206
4336;Grosuplje Municipality;201;SI;032;45.9557645;14.658899
4145;Hajdina Municipality;201;SI;159;46.4185014;15.8244722
4175;Hoče–Slivnica Municipality;201;SI;160;46.477858;15.6476005
4327;Hodoš Municipality;201;SI;161;46.8314134;16.321068
4193;Horjul Municipality;201;SI;162;46.0225378;14.2986269
4341;Hrastnik Municipality;201;SI;034;46.1417288;15.0844894
4321;Hrpelje–Kozina Municipality;201;SI;035;45.6091192;13.9379148
4152;Idrija Municipality;201;SI;036;46.0040939;13.9775493
4286;Ig Municipality;201;SI;037;45.9588868;14.5270528
4305;Ivančna Gorica Municipality;201;SI;039;45.9395841;14.8047626
4322;Izola Municipality;201;SI;040;45.5313557;13.6664649
4337;Jesenice Municipality;201;SI;041;46.4367047;14.0526057
4203;Jezersko Municipality;201;SI;163;46.3942794;14.4985559
4266;Juršinci Municipality;201;SI;042;46.4898651;15.980923
4180;Kamnik Municipality;201;SI;043;46.2221666;14.6070727
4227;Kanal ob Soči Municipality;201;SI;044;46.067353;13.620335
4150;Kidričevo Municipality;201;SI;045;46.3957572;15.7925906
4243;Kobarid Municipality;201;SI;046;46.2456971;13.5786949
4325;Kobilje Municipality;201;SI;047;46.68518;16.3936719
4335;Kočevje Municipality;201;SI;048;45.6428;14.8615838
4315;Komen Municipality;201;SI;049;45.8175235;13.7482711
4283;Komenda Municipality;201;SI;164;46.206488;14.5382499
4319;Koper City Municipality;201;SI;050;45.548059;13.7301877
4254;Kostanjevica na Krki Municipality;201;SI;197;45.8316638;15.4411906
4331;Kostel Municipality;201;SI;165;45.4928255;14.8708235
4186;Kozje Municipality;201;SI;051;46.0733211;15.5596719
4287;Kranj City Municipality;201;SI;052;46.2585021;14.3543569
4340;Kranjska Gora Municipality;201;SI;053;46.4845293;13.7857145
4238;Križevci Municipality;201;SI;166;46.5701821;16.1092653
4197;Kungota;201;SI;055;46.6418793;15.6036288
4211;Kuzma Municipality;201;SI;056;46.8351038;16.08071
4338;Laško Municipality;201;SI;057;46.1542236;15.2361491
4142;Lenart Municipality;201;SI;058;46.5834424;15.8262125
4225;Lendava Municipality;201;SI;059;46.5513483;16.4419839
4347;Litija Municipality;201;SI;060;46.0573226;14.8309636
4270;Ljubljana City Municipality;201;SI;061;46.0569465;14.5057515
4294;Ljubno Municipality;201;SI;062;46.3443125;14.8335492
4351;Ljutomer Municipality;201;SI;063;46.5190848;16.1893216
4306;Log–Dragomer Municipality;201;SI;208;46.0178747;14.3687767
4350;Logatec Municipality;201;SI;064;45.917611;14.2351451
4174;Loška Dolina Municipality;201;SI;065;45.6477908;14.4973147
4158;Loški Potok Municipality;201;SI;066;45.6909637;14.598597
4156;Lovrenc na Pohorju Municipality;201;SI;167;46.5419638;15.4000443
4219;Luče Municipality;201;SI;067;46.3544925;14.7471504
4302;Lukovica Municipality;201;SI;068;46.1696293;14.6907259
4157;Majšperk Municipality;201;SI;069;46.3503019;15.7340595
4224;Makole Municipality;201;SI;198;46.3168697;15.6664126
4242;Maribor City Municipality;201;SI;070;46.5506496;15.6205439
4244;Markovci Municipality;201;SI;168;46.3879309;15.9586014
4349;Medvode Municipality;201;SI;071;46.141908;14.4032596
4348;Mengeš Municipality;201;SI;072;46.1659122;14.5719694
4323;Metlika Municipality;201;SI;073;45.6480715;15.3177838
4265;Mežica Municipality;201;SI;074;46.5215027;14.852134
4223;Miklavž na Dravskem Polju Municipality;201;SI;169;46.5082628;15.6952065
4220;Miren–Kostanjevica Municipality;201;SI;075;45.8436029;13.6276647
4298;Mirna Municipality;201;SI;212;45.9515647;15.0620977
4237;Mirna Peč Municipality;201;SI;170;45.8481574;15.087945
4212;Mislinja Municipality;201;SI;076;46.4429403;15.1987678
4297;Mokronog–Trebelno Municipality;201;SI;199;45.9088529;15.1596736
4168;Moravče Municipality;201;SI;077;46.1362781;14.746001
4218;Moravske Toplice Municipality;201;SI;078;46.6856932;16.2224582
4190;Mozirje Municipality;201;SI;079;46.339435;14.9602413
4318;Municipality of Apače;201;SI;195;46.6974679;15.9102534
4309;Municipality of Cirkulane;201;SI;196;46.3298322;15.9980666
4344;Municipality of Ilirska Bistrica;201;SI;038;45.5791323;14.2809729
4314;Municipality of Krško;201;SI;054;45.9589609;15.4923555
4187;Municipality of Škofljica;201;SI;123;45.9840962;14.5746626
4313;Murska Sobota City Municipality;201;SI;080;46.6432147;16.1515754
4208;Muta Municipality;201;SI;081;46.6097366;15.1629995
4177;Naklo Municipality;201;SI;082;46.2718663;14.3156932
4329;Nazarje Municipality;201;SI;083;46.2821741;14.9225629
4205;Nova Gorica City Municipality;201;SI;084;45.976276;13.7308881
4320;Odranci Municipality;201;SI;086;46.5901017;16.2788165
4143;Oplotnica;201;SI;171;46.387163;15.4458131
4221;Ormož Municipality;201;SI;087;46.4353333;16.154374
4199;Osilnica Municipality;201;SI;088;45.5418467;14.7156303
4172;Pesnica Municipality;201;SI;089;46.6088755;15.6757051
4201;Piran Municipality;201;SI;090;45.5288856;13.5680735
4184;Pivka Municipality;201;SI;091;45.6789296;14.2542689
4146;Podčetrtek Municipality;201;SI;092;46.1739542;15.6013816
4161;Podlehnik Municipality;201;SI;172;46.3310782;15.8785836
4234;Podvelka Municipality;201;SI;093;46.6221952;15.3889922
4239;Poljčane Municipality;201;SI;200;46.3139853;15.5784791
4272;Polzela Municipality;201;SI;173;46.280897;15.0737321
4330;Postojna Municipality;201;SI;094;45.774939;14.2134263
4188;Prebold Municipality;201;SI;174;46.2359136;15.0936912
4303;Preddvor Municipality;201;SI;095;46.3017139;14.4218165
4274;Prevalje Municipality;201;SI;175;46.5621146;14.8847861
4228;Ptuj City Municipality;201;SI;096;46.4199535;15.8696884
4288;Puconci Municipality;201;SI;097;46.7200418;16.0997792
4204;Rače–Fram Municipality;201;SI;098;46.4542083;15.6329467
4195;Radeče Municipality;201;SI;099;46.0666954;15.1820438
4292;Radenci Municipality;201;SI;100;46.6231121;16.0506903
4275;Radlje ob Dravi Municipality;201;SI;101;46.6135732;15.2354438
4231;Radovljica Municipality;201;SI;102;46.3355827;14.2094534
4155;Ravne na Koroškem Municipality;201;SI;103;46.5521194;14.9599084
4206;Razkrižje Municipality;201;SI;176;46.5226339;16.2668638
4160;Rečica ob Savinji Municipality;201;SI;209;46.323379;14.922367
4253;Renče–Vogrsko Municipality;201;SI;201;45.8954617;13.6785673
4235;Ribnica Municipality;201;SI;104;45.7400303;14.7265782
4207;Ribnica na Pohorju Municipality;201;SI;177;46.5356145;15.2674538
4233;Rogaška Slatina Municipality;201;SI;106;46.2453973;15.6265014
4264;Rogašovci Municipality;201;SI;105;46.8055785;16.0345237
4209;Rogatec Municipality;201;SI;107;46.2286626;15.6991338
4280;Ruše Municipality;201;SI;108;46.5206265;15.4817869
4222;Šalovci Municipality;201;SI;033;46.8533568;16.2591791
4230;Selnica ob Dravi Municipality;201;SI;178;46.5513918;15.492941
4346;Semič Municipality;201;SI;109;45.6520534;15.1820701
4317;Šempeter–Vrtojba Municipality;201;SI;183;45.9290095;13.6415594
4299;Šenčur Municipality;201;SI;117;46.2433699;14.4192223
4324;Šentilj Municipality;201;SI;118;46.6862839;15.7103567
4241;Šentjernej Municipality;201;SI;119;45.843413;15.3378312
4171;Šentjur Municipality;201;SI;120;46.2654339;15.408
4311;Šentrupert Municipality;201;SI;211;45.9873142;15.0829783
4268;Sevnica Municipality;201;SI;110;46.0070317;15.3045679
